Name,SMILES,Total Molweight,cLogP,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Rotatable Bonds,Geroprotectors,Leadlikeness
"2-phenyl-1,3-thiazole-4-carboxylic acid",O=C(O)C=1N=C(SC1)C=2C=CC=CC2,205.237,1.8538,3.0,1.0,151.82,0.37854,2.0,1,True
2-amino-3-(methyldisulfanyl)propanoic acid,O=C(O)C(N)CSSC,167.252,-2.0765,3.0,2.0,119.62,0.63861,4.0,1,True
"3-hydroxy-5-methyl-5H,6H,7H-cyclopenta[b]pyridin-7-one",O=C1C2=NC=C(O)C=C2C(C)C1,163.175,1.31,3.0,1.0,121.14,0.30634,0.0,1,True
Akitschenol,OC1CC(=CCC2(C)C(O)CC(O)(C(C)C)C12)C,254.368,1.8921,3.0,3.0,191.4,0.20533,1.0,1,True
"1,4-dithiane",S1CCSCC1,120.24,0.5378,0.0,0.0,90.02,0.38858,0.0,1,True
Zapotidine,S=C1N2C=NC=C2CCN1C,167.235,0.9473,3.0,0.0,130.51,0.37844,0.0,1,True
2-aminopentan-3-one,O=C(CC)C(N)C,101.148,-0.1322,2.0,1.0,90.55,0.31264,2.0,1,True
"N-(8-chloro-2,3,4,9-tetrahydro-1H-carbazol-1-yl)acetamide",O=C(NC1C=2NC=3C(Cl)=CC=CC3C2CCC1)C,262.739,2.8002,3.0,2.0,194.6,0.19779,1.0,1,True
Juncuenin D,O=C1C=C2C=3C=CC(O)=C(C3CCC2(O)C(C=C)=C1C)C,282.338,2.7312,3.0,2.0,211.33,0.18568,1.0,1,True
Sch 725432,O=C1C=C(C)CCC2C(CC2(C)C)C(CO)C1O,252.353,2.282,3.0,2.0,193.89,0.20238,1.0,1,True
"2-hydroxy-3,4-dimethylcyclopent-2-en-1-one",O=C1C(O)=C(C)C(C)C1,126.154,0.9359,2.0,1.0,97.8,0.26728,0.0,1,True
"2-hydroxy-2,5,5,8a-tetramethyl-decahydronaphthalen-1-one",O=C1C(O)(C)CCC2C1(C)CCCC2(C)C,224.343,2.6512,2.0,1.0,172.17,0.15183,0.0,1,True
"1,2-dihydropyrazin-2-one",O=C1C=NC=CN1,96.0888,-1.2728,3.0,1.0,80.47,0.4475,0.0,1,True
2-(methylamino)-2-phenylacetic acid,O=C(O)C(NC)C=1C=CC=CC1,165.191,-1.3647,3.0,2.0,133.58,0.28148,3.0,1,True
4-Oxobutanoate,O=CCCC(=O)O,102.089,-0.5293,3.0,1.0,84.66,0.46279,3.0,1,True
2-(methylsulfanyl)phenol,OC=1C=CC=CC1SC,140.206,1.7911,1.0,1.0,109.36,0.27972,1.0,1,True
"1,3-thiazolidin-3-ium-2-carboxylate",O=C(O)C1SCCN1,133.171,-2.2304,3.0,2.0,93.07,0.59192,1.0,1,True
Niacin,O=C(O)C=1C=NC=CC1,123.111,0.1438,3.0,1.0,96.12,0.38608,1.0,1,True
Armatin A,OC1OC2CCC3=CC(O)CC(C)C3(C)C2C1C,252.353,2.0232,3.0,2.0,183.88,0.19687,0.0,1,True
Phenylephrine,OC1=CC=CC(=C1)C(O)CNC,167.207,0.0303,3.0,3.0,135.94,0.27703,3.0,1,True
Bruguiesulfurol,O=S1(=O)SCC(O)C1,154.21,-1.1512,3.0,1.0,92.44,0.64009,0.0,1,True
Isatin,O=C1NC=2C=CC=CC2C1=O,147.133,0.2181,3.0,1.0,106.72,0.35176,0.0,1,True
azepane-2-carboxylic acid,O=C(O)C1NCCCCC1,143.185,-1.9285,3.0,2.0,116.86,0.32175,1.0,1,True
"5-hydroxy-1,2,3,4-tetrahydronaphthalene-1,4-dione",O=C1C=2C=CC=C(O)C2C(=O)CC1,176.171,1.3691,3.0,1.0,129.13,0.30342,0.0,1,True
8-methoxy-6-methyl-9H-carbazol-2-ol,OC=1C=CC2=C(C1)NC3=C(OC)C=C(C=C23)C,227.262,2.9441,3.0,2.0,172.9,0.21452,1.0,1,True
2-(hydroxymethyl)-3-methylphenol,OC1=CC=CC(=C1CO)C,138.165,1.0605,2.0,2.0,111.98,0.23397,1.0,1,True
4-cyanobutanamide,N#CCCCC(=O)N,112.132,-0.0881,3.0,1.0,102.76,0.40745,3.0,1,True
"4,5-dihydro-1H-imidazol-5-one",O=C1NC=NC1,84.0778,-1.1822,3.0,1.0,67.73,0.53167,0.0,1,True
3-hydroxy-5-methyloxolan-2-one,O=C1OC(C)CC1O,116.116,-0.5476,3.0,1.0,85.12,0.42458,0.0,1,True
Chlorogentisylalcohol,ClC=1C=C(O)C=C(C1O)CO,174.583,0.9769,3.0,3.0,121.49,0.32348,1.0,1,True
"3,4-dichloro-5-hydroxy-2,5-dihydrofuran-2-one",O=C1OC(O)C(Cl)=C1Cl,168.963,0.1925,3.0,1.0,100.36,0.3601,0.0,1,True
Lancerodiol,O=C1C(=CC(O)C2C(O)(CCC2(C)C1)C(C)C)C,252.353,2.0358,3.0,2.0,190.3,0.2062,1.0,1,True
"1-(4-methyl-1,3-thiazol-2-yl)ethan-1-one",O=C(C1=NC(=CS1)C)C,141.194,0.7588,2.0,0.0,110.23,0.40252,1.0,1,True
"1-(3,7-dihydroxy-4b-methyl-8-methylidene-4b,5,6,7,8,8a,9,10-octahydrophenanthren-2-yl)ethan-1-one",O=C(C=1C=C2C(=CC1O)C3(C)CCC(O)C(=C)C3CC2)C,286.37,2.844,3.0,2.0,214.43,0.183,1.0,1,True
3-Hydroxy-3-Methyl-2-Butanone,O=C(C)C(O)(C)C,102.132,0.1918,2.0,1.0,84.79,0.30829,1.0,1,True
"3-methyl-2,5-dihydrofuran-2,5-dione",O=C1OC(=O)C(=C1)C,112.084,-0.4216,3.0,0.0,82.47,0.43749,0.0,1,True
Dendocarbin C,OC1OCC2=CC(O)C3C(C)(C)CCCC3(C)C21,252.353,2.03,3.0,2.0,183.05,0.19776,0.0,1,True
2-amino-4-methoxyphenol,OC1=CC=C(OC)C=C1N,139.153,0.5666,3.0,2.0,110.39,0.34759,1.0,1,True
Toluquinol,OC1=CC=C(O)C(=C1)C,124.139,1.3121,2.0,2.0,98.22,0.26675,0.0,1,True
"1-methyl-4-methylidene-7-(propan-2-yl)-decahydroazulene-1,6,8-triol",OC1CC(=C)C2CCC(O)(C)C2C(O)C1C(C)C,254.368,1.9082,3.0,3.0,191.77,0.20493,1.0,1,True
1-(dimethylamino)cyclopropane-1-carboxylic acid,O=C(O)C1(N(C)C)CC1,129.158,-1.698,3.0,1.0,96.85,0.30656,2.0,1,True
"2,4-dimethyl-1,3-thiazole",N1=C(SC=C1C)C,113.184,1.2315,1.0,0.0,92.48,0.33878,0.0,1,True
"3-methyl-1H,4H,9H-benzo[f]indole-4,9-dione",O=C1C=2C=CC=CC2C(=O)C=3C(=CNC13)C,211.219,2.1538,3.0,1.0,156.85,0.25547,0.0,1,True
Gentisaldehyde,O=CC1=CC(O)=CC=C1O,138.122,0.9015,3.0,2.0,105.5,0.37194,1.0,1,True
N-[1-(5-methylthiophen-2-yl)ethylidene]hydroxylamine,ON=C(C=1SC(=CC1)C)C,155.22,2.4449,2.0,1.0,123.04,0.36549,1.0,1,True
"7-(2-hydroxypropan-2-yl)-4a-methyl-1-methylidene-decahydronaphthalene-2,8a-diol",OC1C(=C)C2(O)CC(CCC2(C)CC1)C(O)(C)C,254.368,1.963,3.0,3.0,190.11,0.20672,1.0,1,True
"oxolane-3,4-diol",OC1COCC1O,104.105,-1.1582,3.0,2.0,75.22,0.48125,0.0,1,True
"8-hydroxy-6,10-dimethyl-3-(propan-2-yl)cyclodec-6-ene-1,4-dione",O=C1CC(C(=O)CC(=CC(O)CC1C)C)C(C)C,252.353,2.8797,3.0,1.0,206.88,0.18939,1.0,1,True
2-amino-3-(4-fluorophenyl)propanoic acid,O=C(O)C(N)CC1=CC=C(F)C=C1,183.181,-1.4484,3.0,2.0,138.49,0.29901,3.0,1,True
5-hydroxyfuran-2-carbaldehyde,O=CC=1OC(O)=CC1,112.084,0.7873,3.0,1.0,88.84,0.45306,1.0,1,True
"thieno[2,3-b]thiophene",S1C=CC=2C=CSC12,140.23,1.6626,0.0,0.0,99.74,0.40826,0.0,1,True
Carbazole-3-Carboxylic Acid,O=C(O)C=1C=CC=2NC=3C=CC=CC3C2C1,211.219,2.501,3.0,2.0,156.13,0.25703,1.0,1,True
"(1Alpha,4Alpha,5Beta,7Alpha,10Alpha)‐1,5,11‐Eudesmanetriol",OC1CCC(C)C2(O)CC(CCC12C)C(O)(C)C,256.384,1.9892,3.0,3.0,192.12,0.20456,1.0,1,True
"{5-methyl-6H-pyrido[4,3-b]carbazol-11-yl}methanol",OCC1=C2C=NC=CC2=C(C=3NC=4C=CC=CC4C31)C,262.311,2.956,3.0,2.0,197.76,0.19246,1.0,1,True
"6-(2-hydroxypropan-2-yl)-4,8a-dimethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalene-1,6-diol",OC1CC=C(C)C2CC(O)(CCC12C)C(O)(C)C,254.368,1.8847,3.0,3.0,190.57,0.20622,1.0,1,True
"8a-hydroxy-5-(2-hydroxypropan-2-yl)-3,8-dimethyl-1,2,4,5,6,7,8,8a-octahydroazulen-2-one",O=C1C(=C2CC(CCC(C)C2(O)C1)C(O)(C)C)C,252.353,2.1371,3.0,2.0,189.77,0.20678,1.0,1,True
"4,4-dimethyl-1,3-dioxan-5-ol",OC1COCOC1(C)C,132.158,-0.0308,3.0,1.0,101.3,0.32675,0.0,1,True
"7-methyl-5H,6H,7H-cyclopenta[c]pyridine-5,7-diol",OC1C=2C=CN=CC2C(O)(C)C1,165.191,0.4141,3.0,2.0,120.15,0.30936,0.0,1,True
2-ethoxyacetamide,O=C(N)COCC,103.12,-0.7894,3.0,1.0,89.55,0.42781,3.0,1,True
"2-chloro-5-(hydroxymethyl)benzene-1,4-diol",ClC=1C=C(O)C(=CC1O)CO,174.583,0.9769,3.0,3.0,121.49,0.32348,1.0,1,True
"1H,4H,5H,6H,7H-imidazo[4,5-c]pyridine",N1=CNC2=C1CCNC2,123.158,-0.6064,3.0,2.0,100.83,0.3612,0.0,1,True
"isoquinoline-6,7-diol",OC1=CC=2C=NC=CC2C=C1O,161.16,1.1617,3.0,2.0,119.32,0.31152,0.0,1,True
[4-(methylsulfanyl)butyl]thiourea,S=C(N)NCCCCSC,178.323,0.8931,2.0,2.0,150.98,0.47834,5.0,1,True
2-[1-(aminomethyl)cyclohexyl]acetic acid,O=C(O)CC1(CN)CCCCC1,171.239,-1.2204,3.0,2.0,139.35,0.29717,3.0,1,True
P-Hydroxybenzamide,O=C(N)C1=CC=C(O)C=C1,137.138,0.4012,3.0,2.0,105.88,0.3911,1.0,1,True
N'-hydroxy-4-methylbenzene-1-carboximidamide,ON=C(N)C1=CC=C(C=C1)C,150.18,1.7122,3.0,2.0,123.36,0.32328,1.0,1,True
"3-methoxybenzene-1,2-diol",OC1=CC=CC(OC)=C1O,140.138,0.8982,3.0,2.0,108.22,0.3345,1.0,1,True
Minaline,O=C(O)C1=CC=CN1,111.1,-0.0788,3.0,2.0,86.93,0.46164,1.0,1,True
(propan-2-yl)urea,O=C(N)NC(C)C,102.136,-0.2023,3.0,2.0,88.25,0.45065,1.0,1,True
"3-methylideneoxolane-2,5-dione",O=C1OC(=O)CC1=C,112.084,-0.3433,3.0,0.0,82.01,0.43995,0.0,1,True
Polyoximic Acid,O=C(O)C1NCC1=CC,127.142,-2.3237,3.0,2.0,98.79,0.38061,1.0,1,True
Chlorohydroquinols,ClC1=CC(O)=CC=C1O,144.557,1.5742,2.0,2.0,101.38,0.25843,0.0,1,True
Isosativenetriol,OC1C2C(=C)C3(C)CCC(C1C3C2O)C(O)(C)C,252.353,1.4957,3.0,3.0,174.92,0.22467,1.0,1,True
trifluoroacetic acid,O=C(O)C(F)(F)F,114.022,0.1852,2.0,1.0,67.06,0.3898,1.0,1,True
"4a-hydroxy-6-(2-hydroxypropan-2-yl)-4,8a-dimethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-2-one",O=C1C=C(C)C2(O)CC(CCC2(C)C1)C(O)(C)C,252.353,2.0284,3.0,2.0,189.47,0.2071,1.0,1,True
Carbalexin B,OC=1C=C2NC=3C(OC)=CC=CC3C2=CC1C,227.262,2.9441,3.0,2.0,172.9,0.21452,1.0,1,True
Isopropyl Isothiocyanate,S=C=NC(C)C,101.173,2.3585,1.0,0.0,95.8,0.41242,1.0,1,True
1-amino-2-methylpropan-2-ol,OC(C)(C)CN,89.1373,-0.5341,2.0,2.0,77.06,0.36815,1.0,1,True
"(5,6-dimethylpyrazin-2-yl)methanol",OCC=1N=C(C(=NC1)C)C,138.169,-0.0897,3.0,1.0,115.41,0.30361,1.0,1,True
"4,7-dihydroxy-11a-methyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-one",O=C1CCC2C3C(O)CC4CC(O)CCC4C3CCC12C,292.417,2.4171,3.0,2.0,210.2,0.18668,0.0,1,True
(+)-Allosedridine,OC(C)CC1NCCCC1,143.229,0.9562,2.0,2.0,123.87,0.19827,2.0,1,True
"6-hydroxy-2,3-dihydro-1-benzofuran-3-one",O=C1C2=CC=C(O)C=C2OC1,150.133,0.9889,3.0,1.0,107.62,0.33581,0.0,1,True
Diethylene Glycol,OCCOCCO,106.12,-0.9687,3.0,2.0,91.24,0.39676,4.0,1,True
"3-chloropropane-1,2-diol",ClCC(O)CO,110.54,-0.2876,2.0,2.0,81.64,0.32092,2.0,1,True
6-hydroxy-2-methyloxan-3-one,O=C1CCC(O)OC1C,130.142,0.1538,3.0,1.0,98.88,0.36549,0.0,1,True
6-hydroxy-2H-pyran-3-carbaldehyde,O=CC1=CC=C(O)OC1,126.111,-0.1636,3.0,1.0,99.07,0.36479,1.0,1,True
2-methyl-4-methylidene-4H-pyran-3-ol,OC=1C(=C)C=COC1C,124.139,0.7654,2.0,1.0,100.78,0.22921,0.0,1,True
5-fluoro-1H-indole-2-carboxylic acid,O=C(O)C1=CC=2C=C(F)C=CC2N1,179.15,1.3389,3.0,2.0,127.88,0.31381,1.0,1,True
2-[(2-hydroxyethyl)sulfanyl]ethan-1-ol,OCCSCCO,122.187,-0.23,2.0,2.0,98.73,0.44252,4.0,1,True
"8-hydroxy-1,2-dihydronaphthalene-1,2-dione",O=C1C=CC=2C=CC=C(O)C2C1=O,174.155,1.0477,3.0,1.0,128.11,0.30583,0.0,1,True
Isoalbrassitriol,OCC1(O)C(O)(C)CCC2C(C)(C)CCCC21C,256.384,1.8788,3.0,3.0,191.29,0.20545,1.0,1,True
"5-chloro-2,3-dihydro-1,3-benzoxazol-2-imine",ClC1=CC=C2OC(=N)NC2=C1,168.583,1.3086,3.0,2.0,116.95,0.31689,0.0,1,True
2-aminobutanedial,O=CCC(N)C=O,101.105,-1.8116,3.0,1.0,87.36,0.47333,3.0,1,True
2-(2-hydroxyethanesulfinyl)ethan-1-ol,O=S(CCO)CCO,138.186,-2.1431,3.0,2.0,103.96,0.47057,4.0,1,True
(+)-Tremetriol,OC1CC2(C)CC3C(=C(C)C12O)CC(C)(C)C3O,252.353,1.6252,3.0,3.0,174.02,0.22584,0.0,1,True
"6-(2-hydroxypropan-2-yl)-8a-methyl-4-methylidene-decahydronaphthalene-1,3-diol",OC1C(=C)C2CC(CCC2(C)C(O)C1)C(O)(C)C,254.368,1.9343,3.0,3.0,190.94,0.20582,1.0,1,True
"6-(trifluoromethoxy)-2,3-dihydro-1,3-benzothiazol-2-imine",FC(F)(F)OC1=CC=C2NC(=N)SC2=C1,234.201,1.3646,3.0,2.0,148.48,0.36739,2.0,1,True
3-(hydrazinylmethyl)phenol,OC1=CC=CC(=C1)CNN,138.169,-0.4453,3.0,3.0,113.35,0.35139,2.0,1,True
pyrrolidine-1-carbodithioic acid,S=C(S)N1CCCC1,147.265,1.3655,1.0,0.0,113.91,0.47546,0.0,1,True
6-aminohexanoic acid,O=C(O)CCCCCN,131.174,-1.5328,3.0,2.0,114.92,0.36034,5.0,1,True
2-methylthiophene-3-thiol,SC=1C=CSC1C,130.235,1.8111,0.0,0.0,97.32,0.44153,0.0,1,True
"10-methyl-10-azatetracyclo[7.7.1.0²,⁷.0¹³,¹⁷]heptadeca-1(16),2(7),3,5,13(17),14-hexaene-3,4-diol",OC1=CC=C2C(=C1O)C=3C=CC=C4C3C(N(C)CC4)C2,267.327,2.9282,3.0,2.0,195.06,0.15252,0.0,1,True
but-2-ynedinitrile,N#CC#CC#N,76.058,0.0094,2.0,0.0,86.72,0.31273,0.0,1,True
Alle,O=C(O)C(N)C(C)CC,131.174,-1.864,3.0,2.0,109.4,0.37852,3.0,1,True
2-amino-2-(4-hydroxyphenyl)acetaldehyde,O=CC(N)C1=CC=C(O)C=C1,151.164,-0.5335,3.0,2.0,120.17,0.3446,2.0,1,True
Pulicanadienal A,O=CC1=CCCC(O)(C=CC(C(O)C1)C(C)C)C,252.353,2.735,3.0,2.0,209.42,0.18737,2.0,1,True
Raphanusamic Acid,O=C(O)C1NC(=S)SC1,163.221,-1.3546,3.0,2.0,112.02,0.74174,1.0,1,True
"14-hydroxy-14-(hydroxymethyl)-9-methyltetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecan-6-one",O=C1CCC2(C)C(C1)CCC34CC(CCC32)C(O)(CO)C4,292.417,2.3607,3.0,2.0,208.54,0.18817,1.0,1,True
"6-hydroxy-3-(2-hydroxypropan-2-yl)-5,8a-dimethyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-2-one",O=C1C(=CC2C(C)C(O)CCC2(C)C1)C(O)(C)C,252.353,1.9997,3.0,2.0,190.3,0.2062,1.0,1,True
3-amino-4-methyloxetan-2-one,O=C1OC(C)C1N,101.105,-1.2874,3.0,1.0,73.53,0.52101,0.0,1,True
"9,12-dihydroxy-4-methyl-13-methylidenetetracyclo[10.2.1.0¹,⁹.0³,⁸]pentadeca-3,5,7-trien-2-one",O=C1C=2C(=CC=CC2C3(O)CCC4(O)C(=C)CC13C4)C,270.327,2.3215,3.0,2.0,184.49,0.21269,0.0,1,True
2-(cyclohex-3-en-1-yl)-2-hydroxyacetic acid,O=C(O)C(O)C1CC=CCC1,156.18,0.2022,3.0,2.0,123.23,0.31843,2.0,1,True
Brassilexin,N=1SC=2NC=3C=CC=CC3C2C1,174.227,2.2257,2.0,1.0,126.73,0.35761,0.0,1,True
Lyconadin C,O=C1C=CC2=C(N1)CC3CC(C)CC4NCC2CC43,258.364,1.6695,3.0,2.0,193.15,0.18618,0.0,1,True
"2-(1,3-thiazol-4-yl)-1H-1,3-benzodiazole",N1=CSC=C1C2=NC3=CC=CC=C3N2,201.253,1.7705,3.0,1.0,150.65,0.37365,1.0,1,True
Microindolinone A,O=C1C=2C=CNC2CCC1O,151.164,0.19,3.0,2.0,113.45,0.35372,0.0,1,True
"2,3-diamino-1-phenylpropan-1-one",O=C(C=1C=CC=CC1)C(N)CN,164.207,-0.7589,3.0,2.0,134.31,0.32447,3.0,1,True
1-aminocyclobutane-1-carboxylic acid,O=C(O)C1(N)CCC1,115.131,-2.587,3.0,2.0,84.31,0.49116,1.0,1,True
4-hydroxypyrrolidine-2-carbaldehyde,O=CC1NCC(O)C1,115.131,-1.2639,3.0,2.0,89.87,0.41838,1.0,1,True
"4Α,8Α-Dihydroxyeudesman-11-En-1-One",O=C1CCC(O)(C)C2CC(C(=C)C)C(O)CC12C,252.353,2.3429,3.0,2.0,189.84,0.2067,1.0,1,True
4-methylbenzene-1-sulfonic acid,O=S(=O)(O)C1=CC=C(C=C1)C,172.204,-0.2258,3.0,1.0,120.45,0.34604,1.0,1,True
"3,6-diaminohexanal",O=CCC(N)CCCN,130.19,-1.0883,3.0,2.0,117.62,0.37052,5.0,1,True
"1H-indole-4,6-diol",OC=1C=C(O)C=2C=CNC2C1,149.149,1.0076,3.0,3.0,110.13,0.36493,0.0,1,True
Thiolactone B2,O=C1SCCC1N=C(O)C,159.208,-0.375,3.0,1.0,116.84,0.47193,1.0,1,True
2-ethylpyridine-4-carboimidothioic acid,N=C(S)C=1C=CN=C(C1)CC,166.247,0.6999,2.0,1.0,134.21,0.36644,2.0,1,True
"10-(1-hydroxypropan-2-yl)-3,7-dimethyltetracyclo[4.4.0.0²,⁴.0³,⁷]decane-5,8-diol",OCC(C)C1CC(O)C2(C)C3C(O)C4C(C13)C42C,252.353,1.0783,3.0,3.0,163.67,0.24012,2.0,1,True
"3-phenyl-1,2-oxazol-5-amine",N=1OC(N)=CC1C=2C=CC=CC2,160.176,1.4942,3.0,1.0,129.99,0.31041,1.0,1,True
"10-methyl-6-methylidene-3-(propan-2-yl)-11-oxabicyclo[8.1.0]undecane-2,7-diol",OC1C(=C)CCC(C(O)C2OC2(C)CC1)C(C)C,254.368,2.7357,3.0,2.0,204.33,0.2146,1.0,1,True
Diaporol I,O=C(O)C1C(O)(C)CCC2C(C)(C)CCCC12C,254.368,2.3526,3.0,2.0,191.02,0.20542,1.0,1,True
Solketal,OCC1OC(OC1)(C)C,132.158,-0.1294,3.0,1.0,101.3,0.32675,1.0,1,True
Methoxyacetate Anion,O=C(O)COC,90.0776,-0.7979,3.0,1.0,73.62,0.4909,2.0,1,True
Pivalic Acid,O=C(O)C(C)(C)C,102.132,0.9394,2.0,1.0,84.79,0.30829,1.0,1,True
"2H-1, 4-Benzoxazin-3 (4H)-One",O=C1NC=2C=CC=CC2OC1,149.149,0.5219,3.0,1.0,112.73,0.30604,0.0,1,True
1-Cyclohexenylcarboxylic Acid,O=C(O)C1CC=CCC1,126.154,0.7696,2.0,1.0,104.38,0.25043,1.0,1,True
3-amino-4-hydroxybenzaldehyde,O=CC1=CC=C(O)C(N)=C1,137.138,0.5699,3.0,2.0,107.67,0.3846,1.0,1,True
phenylhydrazine,NNC=1C=CC=CC1,108.144,1.6221,2.0,2.0,93.24,0.28668,1.0,1,True
4-(isothiocyanatomethyl)phenol,S=C=NCC1=CC=C(O)C=C1,165.216,2.6653,2.0,1.0,138.65,0.37944,2.0,1,True
Feruone,O=C1C=C(C)C(O)CC2(C)CCC(O)(C(C)C)C12,252.353,2.0358,3.0,2.0,190.3,0.2062,1.0,1,True
octathiocane,S1SSSSSSS1,256.528,-4.756,0.0,0.0,139.92,1.0,0.0,1,True
"(3,3-dimethyloxiran-2-yl)(1H-indol-7-yl)methanol",OC(C1=CC=CC=2C=CNC21)C3OC3(C)C,217.267,1.2206,3.0,2.0,167.86,0.26653,2.0,1,True
"3,4-dihydroxy-5,5-dimethylhexan-2-one",O=C(C)C(O)C(O)C(C)(C)C,160.212,0.4823,3.0,2.0,128.4,0.30561,3.0,1,True
"2-amino-2,3,6,7-tetrahydro-1-benzothiophene-3-carboxamide",O=C(N)C1C=2C=CCCC2SC1N,196.273,0.524,3.0,2.0,140.72,0.43398,1.0,1,True
"4-ethylbenzene-1,2-diol",OC1=CC=C(C=C1O)CC,138.165,1.7277,2.0,2.0,111.98,0.23397,1.0,1,True
(3Z)-4-Hydroxy-3-Penten-2-One,O=C(C=C(O)C)C,100.117,0.8685,2.0,1.0,86.83,0.30105,1.0,1,True
N-(1-oxo-3-sulfanylpropan-2-yl)formamide,O=CNC(C=O)CS,133.171,-1.1568,3.0,1.0,106.16,0.5666,3.0,1,True
"3-methyl-1,2,4-trithiane",S1SC(SCC1)C,152.306,2.0845,0.0,0.0,104.75,0.50091,0.0,1,True
5-hydroxy-2-methyl-4-(methylamino)hexan-3-one,O=C(C(C)C)C(NC)C(O)C,159.228,-0.1298,3.0,2.0,135.6,0.27729,4.0,1,True
"1-amino-4-boranyl-2-sulfanyl-9,10-dihydroanthracene-9,10-dione",O=C1C=2C=CC=CC2C(=O)C=3C(N)=C(S)C=C(B)C13,267.115,2.0205,3.0,1.0,193.27,0.33094,0.0,1,True
"6-methyl-4-[(propan-2-yl)amino]-1,2-dihydropyrimidine-2-thione",S=C1N=C(C=C(N1)C)NC(C)C,183.278,0.6141,3.0,2.0,152.59,0.40914,1.0,1,True
"3-methyl-1H-pyrrolo[2,3-c]pyridin-2-amine",N=1C=CC2=C(C1)NC(N)=C2C,147.18,0.7161,3.0,2.0,116.97,0.34393,0.0,1,True
2-hydroxy-3-methyl-9H-carbazole-1-carbaldehyde,O=CC1=C(O)C(=CC=2C=3C=CC=CC3NC12)C,225.246,2.9474,3.0,2.0,170.18,0.23581,1.0,1,True
"7,10-dihydroxy-4b,8,8-trimethyl-2,3,4,4a,4b,5,6,7,8,8a,9,10-dodecahydrophenanthren-2-one",O=C1C=C2C(O)CC3C(C)(C)C(O)CCC3(C)C2CC1,278.39,2.326,3.0,2.0,204.56,0.19183,0.0,1,True
"4a,8-dimethyl-2-(propan-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalene-1,2,7-triol",OC1C(=C2C(O)C(O)(CCC2(C)CC1)C(C)C)C,254.368,2.063,3.0,3.0,190.87,0.2059,1.0,1,True
"3-bromo-5-(hydroxymethyl)benzene-1,2-diol",BrC=1C=C(C=C(O)C1O)CO,219.034,1.0961,3.0,3.0,124.7,0.31516,1.0,1,True
"1,4-diaminobutan-2-ol",OC(CN)CCN,104.152,-1.7848,3.0,3.0,90.67,0.48131,3.0,1,True
3-(4-methylphenyl)diaziridin-3-ol,OC1(NN1)C2=CC=C(C=C2)C,150.18,0.7228,3.0,3.0,132.02,0.42675,1.0,1,True
"11a-methyl-hexadecahydro-1H-cyclopenta[a]phenanthrene-2,7,10-triol",OC1CCC2C(CCC3C4CC(O)CC4(C)CC(O)C23)C1,294.433,2.2734,3.0,3.0,211.3,0.18599,0.0,1,True
Antibiotic Fr 900130,O=C(O)C(C#C)N,99.0887,-3.3702,3.0,2.0,82.43,0.50237,1.0,1,True
"5-phenyl-1,3,4-thiadiazol-2-amine",N=1N=C(SC1N)C=2C=CC=CC2,177.231,1.6503,3.0,1.0,135.0,0.42644,1.0,1,True
3-(methylsulfanyl)propan-1-amine,S(C)CCCN,105.204,0.2563,1.0,1.0,93.05,0.35207,3.0,1,True
"2-(hydroxymethyl)-8-(2-hydroxypropan-2-yl)-1-methyltetracyclo[4.4.0.0²,⁴.0³,⁷]decan-5-ol",OCC12C3C(O)C4C(C(CCC41C)C(O)(C)C)C32,252.353,1.0709,3.0,3.0,162.84,0.24134,2.0,1,True
"2-phenyl-1,3-thiazolidine-4-carboxylic acid",O=C(O)C1NC(SC1)C=2C=CC=CC2,209.268,-1.444,3.0,2.0,151.57,0.36346,2.0,1,True
"Desepoxy-4,5-Didehydromethylenomycin A",O=C1C(=C(C)C(C(=O)O)C1=C)C,166.175,0.8427,3.0,1.0,124.54,0.3146,1.0,1,True
"1-amino-9,10-dihydroanthracene-9,10-dione",O=C1C=2C=CC=CC2C(=O)C=3C(N)=CC=CC13,223.23,2.3561,3.0,1.0,163.54,0.25284,0.0,1,True
"5-hydroxy-1,2-dihydroisoquinolin-1-one",O=C1NC=CC=2C(O)=CC=CC12,161.16,0.7942,3.0,2.0,121.82,0.30865,0.0,1,True
3-(4-methylphenyl)oxirane-2-carboxylic acid,O=C(O)C1OC1C2=CC=C(C=C2)C,178.186,0.7705,3.0,1.0,138.77,0.31556,2.0,1,True
Aerugine,O=C1C=CC=CC1=C2SCC(N2)CO,209.268,0.3689,3.0,2.0,155.49,0.3543,1.0,1,True
Spirobrassinin,O=C1NC=2C=CC=CC2C31SC(=NC3)SC,250.345,2.003,3.0,1.0,169.85,0.41796,1.0,1,True
4-Hydroxyisovaleric Acid,O=C(O)CC(C)CO,118.131,-0.0987,3.0,2.0,96.23,0.40777,3.0,1,True
Psx 1,O=C(C)C1COC(O)C1C,144.169,0.1355,3.0,1.0,109.88,0.3289,1.0,1,True
Phomanoxide,OC1C(=CCC(C)(C)C2OC2CC3(OC3C1)C)C,252.353,2.6637,3.0,1.0,200.5,0.2414,0.0,1,True
